book_id,isbn13,original_publication_year,original_title,title,image_url,small_image_url
5752,9780399155440,2011,Identity Crisis,"Preacher, Volume 9: Alamo",https://images.gr-assets.com/books/1309916938m/102958.jpg,https://images.gr-assets.com/books/1309916938s/102958.jpg
5753,9781466266740,1981,Unspoken,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",https://images.gr-assets.com/books/1405532474m/22733729.jpg,https://images.gr-assets.com/books/1405532474s/22733729.jpg
5754,9780007271210,2001,Rama II,Collected Fictions,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5755,9782264022450,1991,O Evangelho segundo Jesus Cristo,Valiant (Modern Faerie Tales #2),https://images.gr-assets.com/books/1332713354m/266607.jpg,https://images.gr-assets.com/books/1332713354s/266607.jpg
5756,9780449911590,2008,"""Who Could That Be at This Hour?""",The Russia House,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5757,9780671729450,1994,The Calling,"Raised by Wolves (Raised by Wolves, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5758,9780439545300,2013,Avatar The Last Airbender: The Lost Adventures,Promise Me (Myron Bolitar #8),https://images.gr-assets.com/books/1361152177m/43924.jpg,https://images.gr-assets.com/books/1361152177s/43924.jpg
5759,9780099461880,2011,Hidden,"Midnight (The Vampire Diaries: The Return, #3)",https://images.gr-assets.com/books/1277829186m/6934395.jpg,https://images.gr-assets.com/books/1277829186s/6934395.jpg
5760,9780743484210,2009,Five Little Peppers and How They Grew,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5761,9781600100290,2005,Princess of the Midnight Ball,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",https://images.gr-assets.com/books/1328876733m/522525.jpg,https://images.gr-assets.com/books/1328876733s/522525.jpg
5762,9780755334440,2006,Ø§Ù„Ø·Ù†Ø·ÙˆØ±ÙŠØ© ,Abducted (Lizzy Gardner #1),https://images.gr-assets.com/books/1446520793m/13765729.jpg,https://images.gr-assets.com/books/1446520793s/13765729.jpg
5763,9780553580270,2007,Miss Rumphius,Roadwork,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5764,9780007106530,2006,Ball Four,"Valhalla Rising (Dirk Pitt, #16)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5765,9780140436110,1991,"Fables, Volume 3: Storybook Love",The Third Chimpanzee: The Evolution and Future of the Human Animal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5766,9780307377040,2014,Aura,The Given Day (Coughlin #1),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5767,9780345460070,1997,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Just Me in the Tub (Mercer Mayer's Little Critter),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5768,9780446556830,2005,Forget You,"Crush (Crash, #3)",https://images.gr-assets.com/books/1350690968m/16096514.jpg,https://images.gr-assets.com/books/1350690968s/16096514.jpg
5769,9780374280960,1991,Marathon Man,"Deadline (Newsflesh Trilogy, #2)",https://images.gr-assets.com/books/1408500444m/8429687.jpg,https://images.gr-assets.com/books/1408500444s/8429687.jpg
5770,9780805210640,2006,The Apothecary's Daughter,Long Lost  (Myron Bolitar #9),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5771,9780971977560,2005,Rock the Heart,"Faithless (Grant County, #5)",https://images.gr-assets.com/books/1167323214m/21722.jpg,https://images.gr-assets.com/books/1167323214s/21722.jpg
5772,9780060827690,1985,Bearing an Hourglass,My Stroke of Insight: A Brain Scientist's Personal Journey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5773,9789770929380,1962,The Five Chinese Brothers,"The Walking Dead, Vol. 06: This Sorrowful Life",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5774,9781565126300,2008,Providence,InÃ©s of My Soul,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5775,9780446321210,1944,"The Source of Magic (Xanth, #2)",Cold Fire,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5776,9780060096150,2007,Days with Frog and Toad,Frog Music,https://images.gr-assets.com/books/1393227215m/18295858.jpg,https://images.gr-assets.com/books/1393227215s/18295858.jpg
5777,9780306816090,2012,Cities of the Plain ,An Instance of the Fingerpost,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5778,9780446556810,2001,Captive Prince,5 cm,https://images.gr-assets.com/books/1472231689m/1499340.jpg,https://images.gr-assets.com/books/1472231689s/1499340.jpg
5779,9781570625190,2011,The King of Attolia,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,https://images.gr-assets.com/books/1421709292m/61329.jpg,https://images.gr-assets.com/books/1421709292s/61329.jpg
5780,9781301345670,2005,The Kingdom Keepers,"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",https://images.gr-assets.com/books/1320532059m/1881621.jpg,https://images.gr-assets.com/books/1320532059s/1881621.jpg
5781,9780374104120,2012,What Do You Care What Other People Think? Further Adventures of a Curious Character,The Innocent,https://images.gr-assets.com/books/1309197260m/43926.jpg,https://images.gr-assets.com/books/1309197260s/43926.jpg
5782,9780545140320,1997,Skippy Dies,Robots and Empire (Robot #4),https://images.gr-assets.com/books/1335782304m/76688.jpg,https://images.gr-assets.com/books/1335782304s/76688.jpg
5783,9780743474180,2015,The Honor of the Queen,Island,https://images.gr-assets.com/books/1375947541m/5130.jpg,https://images.gr-assets.com/books/1375947541s/5130.jpg
5784,9780007120820,2000,My Sweet Audrina,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,https://images.gr-assets.com/books/1320439515m/1662160.jpg,https://images.gr-assets.com/books/1320439515s/1662160.jpg
5785,9780007119300,1980,The Atlantis World,No Exit,https://images.gr-assets.com/books/1362639118m/123933.jpg,https://images.gr-assets.com/books/1362639118s/123933.jpg
5786,9780857522820,2006,Embrace,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),https://images.gr-assets.com/books/1311282216m/324748.jpg,https://images.gr-assets.com/books/1311282216s/324748.jpg
5787,9780062240090,1998,Unnatural Death,Are You My Mother?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5788,9780547577530,1987,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),https://images.gr-assets.com/books/1297789858m/1433337.jpg,https://images.gr-assets.com/books/1297789858s/1433337.jpg
5789,9781400069260,2003,My Best Friend's Girl,The Farseer Trilogy (Farseer Trilogy #1-3),https://images.gr-assets.com/books/1447493572m/10762697.jpg,https://images.gr-assets.com/books/1447493572s/10762697.jpg
5790,9780765341850,1979,Dreaming of You ,The Blue Bistro,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5791,9780192861890,1989,Comfort Me with Apples: More Adventures at the Table,"Third Grave Dead Ahead (Charley Davidson, #3)",https://images.gr-assets.com/books/1310823404m/12043770.jpg,https://images.gr-assets.com/books/1310823404s/12043770.jpg
5792,9780393318490,1939,John Keats : The Complete Poems,Identity,https://images.gr-assets.com/books/1410130249m/28635.jpg,https://images.gr-assets.com/books/1410130249s/28635.jpg
5793,9780310266280,2007,Almost Heaven,"The Heart of Betrayal (The Remnant Chronicles, #2)",https://images.gr-assets.com/books/1414932049m/21569527.jpg,https://images.gr-assets.com/books/1414932049s/21569527.jpg
5794,9780142003240,1964,Three Day Road,First They Killed My Father: A Daughter of Cambodia Remembers,https://images.gr-assets.com/books/1407105580m/4373.jpg,https://images.gr-assets.com/books/1407105580s/4373.jpg
5795,9780545425120,1998,Red Harvest,The Funhouse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5796,9780872206050,2010,Trust in Me,The Speed of Trust: The One Thing that Changes Everything,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5797,9781442444930,2014,NARUTO -ãƒŠãƒ«ãƒˆ- å·»ãƒŽåä¸€ ,You Belong To Me,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5798,9780062294420,2003,One Summer,Not Without My Daughter,https://images.gr-assets.com/books/1416296090m/43255.jpg,https://images.gr-assets.com/books/1416296090s/43255.jpg
5799,9780553392920,1997,"Whitney, My Love","The Killing Hour (Quincy & Rainie, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5800,9780684852580,2004,Train to Pakistan,"Castle Roogna (Xanth, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5801,9780380732230,2014,Jasper Jones,While My Pretty One Sleeps,https://images.gr-assets.com/books/1421102605m/571555.jpg,https://images.gr-assets.com/books/1421102605s/571555.jpg
5802,9780312375060,2000,The Untethered Soul,Arsenic and Old Lace,https://images.gr-assets.com/books/1319500896m/178599.jpg,https://images.gr-assets.com/books/1319500896s/178599.jpg
5803,9780807218980,2007,A Brief History of Seven Killings,"Dance with a Vampire (Vampire Kisses, #4)",https://images.gr-assets.com/books/1443971681m/263171.jpg,https://images.gr-assets.com/books/1443971681s/263171.jpg
5804,9788433972610,2006,Hold Still,Sometimes a Great Notion,https://images.gr-assets.com/books/1364846481m/529626.jpg,https://images.gr-assets.com/books/1364846481s/529626.jpg
5805,9780439545270,2008,The Prize,"Tris's Book (Circle of Magic, #2)",https://images.gr-assets.com/books/1328860149m/58890.jpg,https://images.gr-assets.com/books/1328860149s/58890.jpg
5806,9780316036220,1975,The Middlesteins,The Moral Landscape: How Science Can Determine Human Values,https://images.gr-assets.com/books/1331317058m/7785194.jpg,https://images.gr-assets.com/books/1331317058s/7785194.jpg
5807,9780451209310,2014,Le capital au XXIe siÃ¨cle ,The Mill River Recluse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5808,9780061288880,2007,Flyboys: A True Story of Courage,Hey Nostradamus!,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5809,9781571741040,2014,Eloise,Che Guevara: A Revolutionary Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5810,9781101875100,2014,The Screaming Staircase,"The Secret Hour (Midnighters, #1)",https://images.gr-assets.com/books/1501166713m/24766.jpg,https://images.gr-assets.com/books/1501166713s/24766.jpg
5811,9780060786460,2013,Zomerhuis met zwembad,"Chosen at Nightfall (Shadow Falls, #5)",https://images.gr-assets.com/books/1345739181m/15745371.jpg,https://images.gr-assets.com/books/1345739181s/15745371.jpg
5812,9780446577890,1986,True History of the Kelly Gang,Like the Flowing River ,https://images.gr-assets.com/books/1399717203m/587666.jpg,https://images.gr-assets.com/books/1399717203s/587666.jpg
5813,9781599900580,1986,Get Shorty,"The Candy Shop War (The Candy Shop War, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5814,9780399173590,2013,One Tiny Lie,"Broken (Women of the Otherworld, #6)",https://images.gr-assets.com/books/1330706568m/11915.jpg,https://images.gr-assets.com/books/1330706568s/11915.jpg
5815,9780593046360,1999,The Day of the Locust,"Lament: The Faerie Queen's Deception (Books of Faerie, #1)",https://images.gr-assets.com/books/1265410418m/3112850.jpg,https://images.gr-assets.com/books/1265410418s/3112850.jpg
5816,9780857076850,2004,Genius: The Life and Science of Richard Feynman,Why Mosquitoes Buzz in People's Ears,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5817,9781416979180,1953,Honolulu,"Shopaholic to the Stars (Shopaholic, #7)",https://images.gr-assets.com/books/1398905552m/21064599.jpg,https://images.gr-assets.com/books/1398905552s/21064599.jpg
5818,9781401203150,2010,Full Moon Rising,High Noon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5819,9782081354810,2007,Bridge of Sighs,The Farm,https://images.gr-assets.com/books/1391017911m/17557913.jpg,https://images.gr-assets.com/books/1391017911s/17557913.jpg
5820,9780385488180,1857,Winter Solstice,Men Explain Things to Me,https://images.gr-assets.com/books/1393447237m/18528190.jpg,https://images.gr-assets.com/books/1393447237s/18528190.jpg
5821,9789385152150,2004,United We Spy,"Rock with Me (With Me in Seattle, #4)",https://images.gr-assets.com/books/1364925537m/17201104.jpg,https://images.gr-assets.com/books/1364925537s/17201104.jpg
5822,9780316074160,2011,"The Morganville Vampires, Volume 1","The Prince of Mist (Niebla, #1)",https://images.gr-assets.com/books/1261604683m/7128341.jpg,https://images.gr-assets.com/books/1261604683s/7128341.jpg
5823,9780738210070,1963,Raven's Gate,Driving Miss Daisy,https://images.gr-assets.com/books/1328767041m/1409344.jpg,https://images.gr-assets.com/books/1328767041s/1409344.jpg
5824,9780061053720,2010,Wolf in White Van,"Hardpressed (Hacker, #2)",https://images.gr-assets.com/books/1402511724m/22457201.jpg,https://images.gr-assets.com/books/1402511724s/22457201.jpg
5825,9780060891540,2009,Drei Kameraden,"Conspiracy in Death (In Death, #8)",https://images.gr-assets.com/books/1305124508m/172691.jpg,https://images.gr-assets.com/books/1305124508s/172691.jpg
5826,9780060724280,2002,Bloody Valentine,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",https://images.gr-assets.com/books/1422951731m/7053.jpg,https://images.gr-assets.com/books/1422951731s/7053.jpg
5827,9780345441710,2014,The Heart of a Woman,"The First Four Years  (Little House, #9)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5828,9780425256760,2008,Chrzest ognia,The Elephant Tree,https://images.gr-assets.com/books/1327248026m/9293020.jpg,https://images.gr-assets.com/books/1327248026s/9293020.jpg
5829,9780307140210,2007,Alex Cross's Trial,"Bones to Ashes (Temperance Brennan, #10)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5830,9780312370150,1908,Sway: The Irresistible Pull of Irrational Behavior,Grimm's Fairy Tales,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
