book_id,author
5385,Ann Packer
5386,Michael Cunningham
5386,Michael Henry Heim
5386,Thomas Mann
5387,Andrew Harvey
5387,Sogyal Rinpoche
5388,Orson Scott Card
5389,Edgar Allan Poe
5390,D.J. MacHale
5391,E. Lockhart
5392,Pat Barker
5393,Veronica Roth
5394,Michael J. Fox
5395,Margaret Atwood
5396,Amy Myers
5396,Anne Perry
5396,Anthony Burgess
5396,Barbara Hambly
5396,Barbara Roden
5396,Bradley H. Sinor
5396,Chris Roberson
5396,Darrell Schweitzer
5396,Dominic Green
5396,Edward D. Hoch
5396,Geoffrey A. Landis
5396,H.Paul Jeffers
5396,John Joseph Adams
5396,Laurie R. King
5396,Mark Valentine
5396,Mary Robinette Kowal
5396,Michael Moorcock
5396,Naomi Novik
5396,Neil Gaiman
5396,Peter Tremayne
5396,Rob Rogers
5396,Robert J. Sawyer
5396,Sharyn McCrumb
5396,Stephen Baxter
5396,Stephen King
5396,Tanith Lee
5396,Tim Lebbon
5396,Tony Pi
5396,Vonda N. McIntyre
5397,Gigi Levangie Grazer
5398,Bill Willingham
5398,James Jean
5398,Mark Buckingham
5398,Steve Leialoha
5399,James     Baldwin
5399,Kıvanç Güney
5400,Mo Willems
5401,Frank Quitely
5401,Grant Morrison
5402,Meg Cabot
5403,Ellen Schreiber
5404,Sinclair Lewis
5405,John Rocco
5405,Rick Riordan
5406,Catherine Gilbert Murdock
5407,Michael Chabon
5408,Karin Slaughter
5409,Erika Swyler
5410,Laurell K. Hamilton
5411,Nora Roberts
5412,Christopher Moore
5413,Frederick Franck
5414,Kristen Britain
5415,Anne McCaffrey
5416,Helen Oyeyemi
5417,Sue Grafton
5418,David  Brooks
5419,Ian McEwan
5420,Thomas S. Kuhn
5421,Andrea Levy
5422,Louise Penny
5423,Sidney Sheldon
5424,Peter M. Senge
5425,Arthur Koestler
5425,Daphne Hardy
5426,Jaci Burton
5427,Jane Green
5428,Jack Campbell
5429,Lois McMaster Bujold
5430,Elizabeth Flock
5431,Nora Roberts
5432,Malinda Lo
5433,Bernard Cornwell
5434,Megan McCafferty
5435,Diane Arbus
5435,Doon Arbus
5435,Marvin Israel
5435,Stan Grossfeld
5436,Carolyn Mackler
5437,Joseph Conrad
5438,Leo Lionni
5439,Neil Gaiman
5440,Andrew Clements
5441,Frank E. Peretti
5441,Ted Dekker
5442,V.E. Schwab
5442,Victoria Schwab
5443,Clive Cussler
5444,Eoin Colfer
5445,Meg Cabot
5446,Dr. Seuss
5447,Camron Wright
5448,Rohinton Mistry
5449,Harvey Karp
5450,Nelson Hobbs
5450,Penelope Douglas
5451,Dee Lestari
5452,Gordon Korman
5453,Dallas Hartwig
5453,Melissa Hartwig
5454,Ted Kerasote
5455,Gary Paulsen
5456,Julia Alvarez
5457,J. Lynn
5457,Jennifer L. Armentrout
5458,Louisa May Alcott
5459,Harlan Coben
5460,Charles Bukowski
5461,Jussi Adler-Olsen
5461,K.E. Semmel
5462,James McBride
5463,Susan Cooper
5464,Charlie Adlard
5464,Cliff Rathburn
5464,Robert Kirkman
5465,Elizabeth Chandler
5466,Abbi Glines
5467,Daniel Silva
5468,Kate Atkinson
5469,Clive Barker
5470,Arthur C. Clarke
5471,Mark Reiter
5471,Marshall Goldsmith
5472,Richard Paul Evans
5473,Claudia Gray
5474,Nick Hornby
5475,Robin LaFevers
5476,Kwame Alexander
5477,Andrea Hirata
5478,Alan Hollinghurst
5479,Susanna Kearsley
5480,Frank E. Peretti
5481,Daniel Silva
5482,Chuck Klosterman
5483,Peter F. Drucker
5484,Clayton Cowles
5484,Jamie McKelvie
5484,Kieron Gillen
5484,Matt Wilson
5485,Dean Koontz
5486,John Sandford
5487,Esther Hicks
5487,Jerry Hicks
5488,Alexandra Bracken
5489,Aimee Carter
5490,Holly Black
5490,Tony DiTerlizzi
5491,Beverly Cleary
5491,Tracy Dockray
5492,Garth Williams
5492,Russell Hoban
5493,Chihiro Iwasaki
5493,Dorothy Britton
5493,Tetsuko Kuroyanagi
5494,Joe Abercrombie
5495,Roger Lowenstein
5496,Natalie Goldberg
5497,Darren Shan
5498,Tad Williams
5499,Charlaine Harris
5500,Katherine Paterson
5501,James Patterson
5501,Liza Marklund
5502,Julietta Suzuki
5502,Tomo Kimura
5503,Colleen Hoover
5504,D.J. MacHale
5505,Agatha Christie
5506,China Miéville
5507,Dean Koontz
5508,Arthur Conan Doyle
5509,Dorothy L. Sayers
5510,Gary Larson
5511,Julie Kagawa
5512,J.D. Robb
5513,Tarryn Fisher
5514,Aron Ralston
5515,David Gemmell
5516,Sheila Turnage
5517,Meg Cabot
5518,Ann Rule
5519,Chris Bohjalian
5520,Avery Monsen
5520,Jory John
5521,Matthew Reilly
5522,Nora Roberts
5523,Tite Kubo
5524,Johnny Cash
5524,Patrick   Carr
5525,Sidney Sheldon
5526,Carl Hiaasen
5527,Isak Dinesen
5527,Karen Blixen
5528,Robert Crais
5529,Nassim Nicholas Taleb
5530,Molly McAdams
5531,Sam Harris
5532,Marieke Nijkamp
5533,Rachel Vincent
5534,Elin Hilderbrand
5535,Rebecca Stead
5536,Brian Jacques
5536,Gary Chalk
5537,Steven Pinker
5538,Peter F. Hamilton
5539,Meg Cabot
5540,Barbara A. Mowat
5540,Cynthia Marshall
5540,Paul Werstine
5540,William Shakespeare
5541,Margaret Peterson Haddix
5542,Christopher Pike
5543,Zane
5544,Kristen Simmons
5545,Randy Shilts
5545,William Greider
5546,Laurelin Paige
5547,Lara Adrian
5548,Karin Slaughter
5549,Brigitte Sire
5549,Miranda July
5550,Gilbert Sorrentino
5550,Hubert Selby Jr.
5551,Edith Grossman
5551,Mario Vargas Llosa
5552,Jordan Sonnenblick
5553,Miranda July
5554,Tad Williams
5555,Jay Crownover
5556,John Banville
5557,David Ellis
5557,James Patterson
5558,Dean Koontz
5559,Gail Carriger
5560,L.E. Modesitt Jr.
5561,John Jakes
5562,Ben H. Winters
5563,George R. Stewart
5564,Douglas Preston
5564,Lincoln Child
5565,Darren Shan
5566,Thea Harrison
5567,L.M. Montgomery
5568,Stephen King
5569,Diane Mowat
5569,W.W. Jacobs
5570,John Saul
5571,Foster W. Cline
5571,Jerry Bridges
5571,Jim Fay
5572,Lisa Kleypas
5573,Anne Rivers Siddons
5574,Jennifer Donnelly
5575,Eric S. Nylund
5576,Kim Harrison
5577,Frank De Felitta
5578,Nathan  Hill
5579,Sophie Jordan
5580,Bill Watterson
5581,J. Sheridan Le Fanu
5582,Garth Nix
5583,Melina Marchetta
5584,K.A. Linde
5585,James Patterson
5585,Maxine Paetro
5586,Brian K. Vaughan
5586,Goran Sudžuka
5586,José Marzán Jr.
5586,Pia Guerra
5587,Chris Bohjalian
5588,Sue Grafton
5589,Jerry Spinelli
5590,Felicia Bond
5590,Laura Joffe Numeroff
5591,William Gibson
5592,Craig Ferguson
5593,Michael J. Fox
5594,Sarah MacLean
5595,Charlotte Rogan
5596,Henryk Sienkiewicz
5596,W.S. Kuniczak
5597,Amy Ewing
5598,Chris d'Lacey
5599,Janny Wurts
5599,Raymond E. Feist
5600,Nora Roberts
5601,Deborah Guarino
5601,Steven Kellogg
5602,Anna Todd
5603,Jacob Tomsky
5604,Tony Horwitz
5605,David Wong
5606,Gilles Néret
5606,Robert Descharnes
5607,Matthew Reilly
5608,Cherrie Lynn
5609,Laurell K. Hamilton
5610,Stephen R. Covey
5611,Larissa Ione
5612,Dean Koontz
5612,Leigh Nichols
5613,Dan Wells
5614,Laura Dave
5615,Fannie Flagg
5616,Irvine Welsh
5617,Lori Lansens
5618,Janet Evanovich
5619,Sandra Brown
5620,Wiley Cash
5621,Ann M. Martin
5622,Roland Smith
5623,Sheri  Fink
5624,Henning Mankell
5624,Steven T. Murray
5625,Sarah Vowell
5626,Douglas Parmée
5626,Guy de Maupassant
5627,Norman Maclean
5628,Daniel Hahn
5628,María Dueñas
5629,Toni Morrison
5630,William Gibson
5631,Kristan Higgins
5632,Diana Wynne Jones
5633,Jude Watson
5634,Deborah Blum
5635,Penelope Ward
5636,Elizabeth Scott
5637,Ananda Maitreya
5637,Anonymous
5637,Balangoda Ananda Maitreya Maitreya
5637,Thich Nhat Hanh
5638,Kristen Ashley
5639,Kathy Reichs
5640,Brené Brown
5641,Alan Bradley
5642,James Patterson
5642,Maxine Paetro
5643,Elisabeth Elliot
5644,Tarryn Fisher
5645,Holly Black
5646,Susan Elizabeth Phillips
5647,Khaled Al Khamissi
5647,خالد الخميسي
5648,Gail Tsukiyama
5649,Sally   Thorne
5650,Julia Heaberlin
5651,Penny Reid
5652,Keith Thompson
5652,Scott Westerfeld
5653,Akira Amano
5653,Frances E. Wall
5653,JN Productions
5654,Karin Slaughter
5655,Tom Clancy
5656,Sue Grafton
5657,Alton Brown
5658,James Herriot
5659,Sherrilyn Kenyon
5660,Beth Revis
5661,Ursula K. Le Guin
5662,Amy Tintera
5663,Carrie Brownstein
5664,Jon Meacham
5665,Agatha Christie
5666,Iain M. Banks
5667,Pearl Cleage
5668,Sue Grafton
5669,David Baldacci
5670,Irvin D. Yalom
5671,Trudi Canavan
5672,Steven Erikson
5673,Frank E. Peretti
5674,Gabriel Rodríguez
5674,Joe Hill
5675,The Arbinger Institute
5676,Arthur C. Clarke
5676,Gentry Lee
5677,Lisa Kleypas
5678,Graham Greene
5679,David   Baron
5679,Francesco Francavilla
5679,Jared K. Fletcher
5679,Jock
5679,Sal Cipriano
5679,Scott Snyder
5680,James Patterson
5680,Marshall Karp
5681,Darren Shan
5682,Corrie ten Boom
5683,Felicia Bond
5683,Laura Joffe Numeroff
5684,Laural Merlington
5684,Laurell K. Hamilton
5685,James Cameron
5685,Orson Scott Card
5686,Paula Brackston
5687,Alice Menzies
5687,Katarina Bivald
5688,Dennis Lehane
5689,Amy Plum
5690,Dave McKean
5690,Richard Dawkins
5691,Gary Smalley
5691,Karen Kingsbury
5692,James Patterson
5693,Christian Lander
5694,Nora Roberts
5695,Stephen R. Donaldson
5696,Marian Keyes
5697,Heather Dixon
5698,Rachel Dratch
5699,Gabriel García Márquez
5700,J.M. Coetzee
5701,Willy Lindwer
5702,Walter Isaacson
5703,Deborah Rodriguez
5704,Ernest Hemingway
5705,Ken Follett
5706,محمد السالم
5707,Neal Stephenson
5708,Ben Mikaelsen
5709,Rachel Kushner
5710,Jeaniene Frost
5711,Deborah Feldman
5712,Kiera Cass
5713,Gary Vaynerchuk
5714,Alastair Reynolds
5715,Steve Berry
5716,T.S. Eliot
5717,Lloyd C. Douglas
5718,Ellen Titlebaum
5718,Walt Disney Company
5719,Anton DiSclafani
5720,Kylie Scott
5721,Kelley Armstrong
5722,Joseph Delaney
5722,Patrick  Arrasmith
5723,Gavin de Becker
5724,Jennifer Echols
5725,Lincoln Peirce
5726,Mary Kubica
5727,Willard F. Harley Jr.
5728,Nora Roberts
5729,Kelly Creagh
5730,D.P. Costello
5730,Sadegh Hedayat
5731,Eric Litwin
5731,James Dean
5732,Jonathan Stroud
5732,Simon  Jones
5733,R.L. Stine
5734,Louise Erdrich
5735,Glen Cook
5736,Abbi Glines
5737,Melinda Haynes
5738,Chris Cleave
5739,Michael Crichton
5740,Danielle Steel
5741,Kristin Hannah
5742,Juliet Marillier
5743,Ken Follett
5744,Chloe Neill
5745,Ina Garten
5745,Maura McEvoy
5746,Fisher Amelie
5747,China Miéville
5747,H.P. Lovecraft
5747,S.T. Joshi
5748,Nora Roberts
5749,Lara Adrian
5750,James Rollins
5751,Allison Pearson
5752,Garth Ennis
5752,Steve Dillon
5753,Becky  Chambers
5754,Andrew Hurley
5754,Jorge Luis Borges
5755,Holly Black
5756,John le Carré
5757,Jennifer Lynn Barnes
5758,Harlan Coben
5759,L.J. Smith
5760,Sherrilyn Kenyon
5761,Carol Tavris
5761,Elliot Aronson
5762,T.R. Ragan
5763,Richard Bachman
5763,Stephen King
5764,Clive Cussler
5765,Jared Diamond
5766,Dennis Lehane
5767,Gina Mayer
5767,Mercer Mayer
5768,Nicole  Williams
5769,Mira Grant
5770,Harlan Coben
5771,Karin Slaughter
5772,Jill Bolte Taylor
5773,Charlie Adlard
5773,Cliff Rathburn
5773,Robert Kirkman
5774,Isabel Allende
5774,Margaret Sayers Peden
5775,Dean Koontz
5776,Emma Donoghue
5777,Iain Pears
5778,Donny Dhirgantoro
5779,Geoffrey A. Moore
5779,Regis McKenna
5780,Peach-Pit
5781,Harlan Coben
5782,Isaac Asimov
5783,Aldous Huxley
5784,Neil Shubin
5785,Jean-Paul Sartre
5786,Seth Godin
5787,Alison Bechdel
5788,Bob Ong
5789,Robin Hobb
5790,Elin Hilderbrand
5791,Darynda Jones
5792,Linda Asher
5792,Milan Kundera
5793,Mary E. Pearson
5794,Loung Ung
5795,Dean Koontz
5795,Owen  West
5796,Stephen M.R. Covey
5797,Mary Higgins Clark
5798,Betty Mahmoody
5799,Lisa Gardner
5800,Piers Anthony
5801,Mary Higgins Clark
5802,Joseph Kesselring
5803,Ellen Schreiber
5804,Ken Kesey
5805,Tamora Pierce
5806,Sam Harris
5807,Darcie Chan
5808,Douglas Coupland
5809,Jon Lee Anderson
5810,Scott Westerfeld
5811,C.C. Hunter
5812,Paulo Coelho
5813,Brandon Mull
5814,Kelley Armstrong
5815,Maggie Stiefvater
5816,Diane Dillon
5816,Leo Dillon
5816,Verna Aardema
5817,Sophie Kinsella
5818,Nora Roberts
5819,Tom Rob Smith
5820,Rebecca Solnit
5821,Kristen Proby
5822,Carlos Ruiz Zafón
5822,Lucia Graves
5823,Alfred Uhry
5824,Meredith Wild
5825,J.D. Robb
5826,Alexander McCall Smith
5827,Garth Williams
5827,Laura Ingalls Wilder
5828,R.D. Ronald
5829,Kathy Reichs
5830,Jacob Grimm
5830,Wilhelm Grimm
5830,منى الخميسي
5831,Allan Pease
5831,Barbara Pease
5832,Tammara Webber
5833,Farley Mowat
5834,James Patterson
5834,Michael Ledwidge
5835,Michelle Moran
5836,Kathy Reichs
5837,Kevin Hearne
5838,John Scalzi
5839,Brad Thor
5840,Merlin Holland
5840,Oscar Wilde
5841,Carl Tremblay
5841,Cook's Illustrated Magazine
5841,John Burgoyne
5842,Renee Ahdieh
5843,Peter Clines
5844,Louise Penny
5845,Laura C. Schlessinger
5846,Ted Dekker
5847,Yana Toboso
5848,Michael J. Sullivan
5849,Craig Thompson
5849,Dave Stewart
5849,Fábio Moon
5849,Gabriel Bá
5849,Sean Konot
5850,Cherise Sinclair
5851,Maureen Freely
5851,Orhan Pamuk
5852,Brit Bennett
5853,Johann Wolfgang von Goethe
5853,Walter Kaufmann
5854,Cora Carmack
5855,Jenny Nimmo
5856,Shelly Crane
5857,Andrea Cremer
5858,Agatha Christie
5859,Rachel Renée Russell
5860,Beverly Cleary
5861,Agatha Christie
5862,Susan Elizabeth Phillips
5863,Maxine Hong Kingston
5864,Marie Simchow Stern
5864,Masha
5865,Charles Bukowski
5866,Samantha Young
5867,Terry Brooks
5868,Taylor Jenkins Reid
5869,Glennon Doyle Melton
5870,Arthur Conan Doyle
5870,David Timson
5871,Nora Roberts
5872,Charles Dickens
5873,Stephen R. Covey
5874,Larry Correia
5875,Rae Carson
5876,Tom Clancy
5877,Anne McCaffrey
5878,Diane Muldrow
5879,Garth Ennis
5879,Peter Snejbjerg
5879,Steve Dillon
5880,Megan Whalen Turner
5881,Christopher Isherwood
5882,Christopher Hitchens
5883,Chris d'Lacey
5884,Neil Gaiman
5885,Stephen E. Ambrose
5886,Julie Garwood
5887,Kody Keplinger
5888,A. Meredith Walters
5889,Nora Roberts
5890,Jeanne DuPrau
5891,James Patterson
5892,Gena Showalter
5892,Kresley Cole
5893,Eliza Wheeler
5893,Holly Black
5894,Patricia Cornwell
5895,Alan Bradley
5896,Kristen Ashley
5897,Jeffrey Cranor
5897,Joseph Fink
5898,Michael Teitelbaum
5898,Walt Disney Company
5899,Julia Quinn
5900,Julie   Murphy
5901,Ann Leckie
5902,Gena Showalter
5903,Stephen King
5904,Gina L. Maxwell
5905,Alexander McCall Smith
5906,Eve Ensler
5906,Gloria Steinem
5907,Charles Dickens
5908,Evelyn Waugh
5909,Francine Rivers
5910,Barbara Delinsky
5911,Paul Auster
5912,Karen Marie Moning
5913,Wendy Mass
5914,Maeve Binchy
5915,Edmund White
5915,George Eliot
5916,Elin Hilderbrand
5917,Susan Mallery
5918,Plum Sykes
5919,Anonymous
5919,Ronald A. Beers
5920,Douglas Preston
5920,Lincoln Child
5921,Sylvain Neuvel
5922,Julianne Donaldson
5923,Barron Storey
5923,Bill Sienkiewicz
5923,Dave McKean
5923,Frank Quitely
5923,Glenn Fabry
5923,Miguelanxo Prado
5923,Milo Manara
5923,Neil Gaiman
5923,P. Craig Russell
5923,Todd Klein
5924,Olivia Goldsmith
5925,Maggie O'Farrell
5926,Sarah Waters
5927,Jeffrey Archer
5928,Anne Rice
5929,Carl Hiaasen
5930,Robert McCammon
5931,George Eliot
5931,Hugh Osborne
5931,Joanna Trollope
5932,Chitra Banerjee Divakaruni
5933,Stephen Snyder
5933,Yōko Ogawa
5934,Sue Grafton
5935,Douglas Coupland
5936,Dean Koontz
5937,Niall Ferguson
5938,Jim Gaffigan
5939,Laurie Halse Anderson
5940,Dante Alighieri
5940,Robert M. Durling
5941,David Baldacci
5942,Jonathan Tropper
5943,C.J. Bott
5943,Julie Anne Peters
5944,Denise Kiernan
5945,Dean Koontz
5945,Ed Gorman
5945,John Bedford Lloyd
5946,D.J. MacHale
5947,David Mitchell
5948,Douglas Coupland
5949,Stephen King
5950,Mark Dunn
5951,Steven Erikson
5952,Tess Gerritsen
5953,Dee Lestari
5954,Paul Tremblay
5955,Gretchen Rubin
5956,Ben Aaronovitch
5957,Raymond E. Feist
5958,Anne McLean
5958,Isabel Allende
5959,Rita Williams-Garcia
5960,Robin Hobb
5961,P.G. Wodehouse
5962,Gilbert Ford
5962,Pseudonymous Bosch
5963,Erin Hunter
5964,Jason F. Wright
5965,Lili St. Crow
5965,Lilith Saintcrow
5966,Howard Roughan
5966,James Patterson
5967,Blue Balliett
5967,Brett Helquist
5968,Philip Yancey
5969,Greg Iles
5970,Alice Clayton
5971,Dav Pilkey
5971,George Beard
5971,Harold Hutchins
5972,Robert Louis Stevenson
5972,Tasha Tudor
5973,Bret Easton Ellis
5974,Kiera Cass
5975,James Rollins
5976,Charlie Adlard
5976,Robert Kirkman
5977,Jane Smiley
5978,Donaldo Macedo
5978,Myra Bergman Ramos
5978,Paulo Freire
5978,Richard Shaull
5979,Ian Doescher
5980,Brad Meltzer
5980,Joss Whedon
5980,Michael Bair
5980,Rags Morales
5981,Sarah Rees Brennan
5982,Arthur C. Clarke
5982,Gentry Lee
5983,José Saramago
5984,Lemony Snicket
5984,Seth
5985,Kelley Armstrong
5986,Aaron Ehasz
5986,Alison Wilgus
5986,Amy Kim Ganter
5986,Brian Ralph
5986,Bryan Konietzko
5986,Corey Lewis
5986,Dave Roman
5986,Elsa Garagarza
5986,Ethan Spaulding
5986,Frank Pittarese
5986,Gurihiru
5986,J. Torres
5986,Joaquim Dos Santos
5986,Johane Matte
5986,John O'Bryan
5986,Joshua Hamilton
5986,Justin Ridge
5986,Kaite Mattila
5986,May Chan
5986,Michael Dante DiMartino
5986,Rawles Marie Lumumba
5986,Reagan Lodge
5986,Tim Hedrick
5986,Tom McWeeney
5987,Catherine McKenzie
5988,Margaret Sidney
5989,Jessica Day George
5990,Radwa Ashour
5990,رضوى عاشور
5991,Barbara Cooney
5992,Jim Bouton
5993,Bill Willingham
5993,James Jean
5993,Mark Buckingham
5993,Steve Leialoha
5994,Carlos Fuentes
5995,Harriet Lerner
5996,Burton G. Malkiel
5997,Jennifer Echols
5998,Kelly Elliott
5999,William Goldman
6000,Julie Klassen
6001,Michelle A. Valentine
6002,Piers Anthony
6003,Claire Huchet Bishop
6003,Kurt Wiese
6004,Jamie McGuire
6005,Piers Anthony
6006,Arnold Lobel
6007,Cormac McCarthy
6008,C.S. Pacat
6009,Megan Whalen Turner
6010,David Frankland
6010,Ridley Pearson
6011,Richard Feynman
6012,Paul Murray
6013,David Weber
6014,V.C. Andrews
6015,A.G. Riddle
6016,Jessica Shirvington
6017,Dorothy L. Sayers
6018,Tony Kushner
6019,Dorothy Koomson
6020,Lisa Kleypas
6021,Ruth Reichl
6022,John Keats
6023,Judith McNaught
6024,Joseph Boyden
6025,Dashiell Hammett
6026,J. Lynn
6026,Jennifer L. Armentrout
6027,Frances Wall
6027,Masashi Kishimoto
6028,David Baldacci
6029,Judith McNaught
6030,Khushwant Singh
6031,Craig Silvey
6032,Michael A. Singer
6033,Marlon James
6034,Nina LaCour
6035,Julie Garwood
6036,Jami Attenberg
6037,Arthur Goldhammer
6037,Thomas Piketty
6038,James D. Bradley
6039,Hilary Knight
6039,Kay Thompson
6040,Jonathan Stroud
6041,Herman Koch
6042,Peter Carey
6043,Elmore Leonard
6044,K.A. Tucker
6045,Alfred Kazin
6045,Nathanael West
6046,James Gleick
6047,Alan Brennert
6048,Keri Arthur
6049,Richard Russo
6050,Rosamunde Pilcher
6051,Ally Carter
6052,Rachel Caine
6053,Anthony Horowitz
6054,John Darnielle
6055,Erich Maria Remarque
6056,Melissa de la Cruz
6057,Maya Angelou
6058,Andrzej Sapkowski
6059,James Patterson
6059,Richard DiLallo
6060,Ori Brafman
6060,Rom Brafman
6061,Marguerite Henry
6061,Wesley Dennis
6062,Sam Harris
6063,Jack London
6064,Iris Chang
6065,Jerry A. Coyne
6066,Annie Proulx
6067,Susan Elizabeth Phillips
6068,Lisa Scottoline
6069,Jeffrey Archer
6070,Jostein Gaarder
6070,Sarah Jane Hails
6071,Jen Sincero
6072,Jill Mansell
6073,Dean Koontz
6074,Iain M. Banks
6075,Nicky Charles
6076,Conn Iggulden
6077,Kurtis J. Wiebe
6077,Roc Upchurch
6078,Agatha Christie
6079,Lian Hearn
6080,Laurell K. Hamilton
6081,Laurelin Paige
6082,Edan Lepucki
6083,Stephen Briggs
6083,Terry Pratchett
6084,Mo Willems
6085,Chuck Wendig
6086,Ellen Schreiber
6087,Agatha Christie
6088,Jennifer Chiaverini
6089,Safiy al-Rahman al-Mubarakfuri
6090,Sarah McCoy
6091,J.R. Ward
6092,Johann Grimm
6092,Trina Schart Hyman
6092,Wilhelm Grimm
6093,Dav Pilkey
6094,Martin Pistorius
6094,Megan Lloyd Davies
6095,Greg McKeown
6096,Philippa Gregory
6097,Quentin Blake
6097,Roald Dahl
6098,Lisa Renee Jones
6099,L.A. Fiore
6100,Samantha Towle
6101,Donald A. Cress
6101,René Descartes
6102,Enid Blyton
6103,Sandi Lynn
6104,Henry James
6105,Lauren Groff
6106,Dorothy Kunhardt
6107,Melanie Benjamin
6108,CLAMP
6108,Maria Simpson
6109,Meg Cabot
6110,Ree Drummond
6111,Shelly Crane
6112,Dian Fossey
6113,Jeffery Hudson
6113,Michael Crichton
6114,Adelle Waldman
6115,Kristin Cast
6115,P.C. Cast
6116,Matthew Norman
6117,Linda Castillo
6118,Ilona Andrews
6119,Anton Chekhov
6119,Michael Frayn
6120,Haruki Murakami
6120,村上 春樹
6121,Meg Cabot
6122,Louise Rennison
6123,Robert A. Heinlein
6124,Julie Anne Peters
6125,Alice Munro
6126,Iain M. Banks
6127,Mia Sheridan
6128,E.M. Forster
6129,J.D. Robb
6129,Susan Ericksen
6130,Ira Levin
6131,Cornelius Ryan
6132,Janet Evanovich
6133,D.J. MacHale
6134,David Baldacci
6135,Janny Wurts
6135,Raymond E. Feist
6136,C.J. Redwine
6137,Elin Hilderbrand
6138,Carolyn Keene
6138,Mildred Benson
6139,Taylor Caldwell
6140,Daniel Silva
6141,J.K. Rowling
6142,Karen Kingsbury
6143,Laurell K. Hamilton
6144,Stephen Briggs
6144,Terry Pratchett
6145,Mariana Zapata
6146,Mary Higgins Clark
6147,Joseph Wambaugh
6148,Kathy Reichs
6149,Kelly McGonigal
6150,Richard K. Morgan
6151,Karin Slaughter
6152,John Scalzi
6153,Sue Grafton
6154,Thomas Pynchon
6155,A. Michael Matin
6155,Joseph Conrad
6156,Bertrand Russell
6156,Paul  Edwards
6157,Alain de Botton
6158,Paullina Simons
6159,James Patterson
6160,Heinrich Böll
6160,محمد اسماعیل‌زاده
6161,Laura McHugh
6162,Julia Quinn
6163,Sue Grafton
6164,Margaret Peterson Haddix
6165,William Gibson
6166,Anonymous
6166,C.G. Jung
6166,Cary F. Baynes
6166,Richard Wilhelm
6167,John Buchan
6168,Joan Didion
6169,Peter Watts
6170,Nick Offerman
6171,Rafael Albuquerque
6171,Scott Snyder
6171,Stephen King
6172,John Sandford
6173,Alexis de Tocqueville
6173,Gerald Bevan
6173,Isaac Kramnick
6174,Harlan Coben
6175,Darren Shan
6176,A. Meredith Walters
6177,Erica Bauermeister
6178,Amy A. Bartol
6179,Bernard Cornwell
6180,Roddy Doyle
6181,Anne Tyler
6182,V.C. Andrews
6183,Jenny Nimmo
6184,Martin Amis
6185,John Sandford
6186,Chris Ryall
6186,Clive Barker
6186,Gabriel Rodríguez
6187,Arthur Conan Doyle
6188,Brian Herbert
6188,Kevin J. Anderson
6189,Diana Wynne Jones
6190,Charles Dickens
6191,Joseph O'Neill
6192,Steve Berry
6193,Larissa Ione
6194,Alan Bennett
6195,Franz Kafka
6195,بهرام مقدادی
6196,Ben Templesmith
6196,Steve Niles
6197,Erin Hunter
6198,Youssef Ziedan
6198,يوسف زيدان
6199,Hillary Jordan
6200,Sidney Sheldon
6201,Meg Cabot
6202,A.C. Grayling
6202,A.J. Ayer
6202,Albert Einstein
6202,Anatole France
6202,Ayaan Hirsi Ali
6202,Baruch Spinoza
6202,Bertrand Russell
6202,Carl Sagan
6202,Carl Van Doren
6202,Chapman Cohen
6202,Charles Darwin
6202,Charles Templeton
6202,Christopher Hitchens
6202,Daniel C. Dennett
6202,David Hume
6202,Elizabeth S.  Anderson
6202,Emma Goldman
6202,George Eliot
6202,George Orwell
6202,H.L. Mencken
6202,H.P. Lovecraft
6202,Ian McEwan
6202,Ibn Warraq
6202,James Boswell
6202,John Betjeman
6202,John Leslie Mackie
6202,John Stuart Mill
6202,John Updike
6202,Joseph Conrad
